"Species","BY","Stock.ID","Stock","Ocean.Region2","early_sst_raw","early_sst_anom","early_sst_anom_stnd","lnRS"
"Sockeye",1965,63,"Nushagak","BS",10.2451521777037,0.411731847231063,0.350357050594387,1.11460605227928
"Sockeye",1966,63,"Nushagak","BS",10.1582610791135,0.32484074864088,0.248473087505485,1.09979891078553
"Sockeye",1967,63,"Nushagak","BS",9.6287519162906,-0.204668414182052,-0.372401695707148,1.12098974844194
"Sockeye",1968,63,"Nushagak","BS",8.94943284991461,-0.883987480558047,-1.16893574588268,0.882802810234105
"Sockeye",1969,63,"Nushagak","BS",8.12974167993403,-1.70367865053862,-2.13006279182425,1.63959696527929
"Sockeye",1970,63,"Nushagak","BS",8.74329176084788,-1.09012856962478,-1.41064601828513,0.780801991810974
"Sockeye",1971,63,"Nushagak","BS",9.08083942545348,-0.752580905019183,-1.01485525997485,1.17345217427378
"Sockeye",1972,63,"Nushagak","BS",9.75841434026768,-0.0750059902049769,-0.220366310807658,3.36061078500501
"Sockeye",1973,63,"Nushagak","BS",8.56463322533099,-1.26878710514167,-1.62013168406053,1.88001110180681
"Sockeye",1974,63,"Nushagak","BS",10.6022057592443,0.768785428771617,0.769019428129896,0.630611973289275
"Sockeye",1975,63,"Nushagak","BS",10.5279147175804,0.694494387107775,0.681909633576439,1.97476170777722
"Sockeye",1976,63,"Nushagak","BS",9.26021807206513,-0.573202258407512,-0.804525229547706,2.12396222074748
"Sockeye",1977,63,"Nushagak","BS",10.1676175270141,0.334197196541526,0.259443969540809,1.66606161868006
"Sockeye",1978,63,"Nushagak","BS",9.1208707726806,-0.71254955779205,-0.967916593420236,0.723764595789625
"Sockeye",1979,63,"Nushagak","BS",10.0171901762882,0.183769845815514,0.0830607162778333,1.20863095827335
"Sockeye",1980,63,"Nushagak","BS",10.046541584384,0.213121253911327,0.117476644118099,-1.10911769437832
"Sockeye",1981,63,"Nushagak","BS",10.7612772996765,0.927856969203874,0.95553840667721,0.569135694431092
"Sockeye",1982,63,"Nushagak","BS",10.6694805249345,0.836060194461847,0.847902304001054,0.697642163934412
"Sockeye",1983,63,"Nushagak","BS",9.51900713803614,-0.314413192436497,-0.50108268971335,1.24298390640169
"Sockeye",1984,63,"Nushagak","BS",8.70839666889198,-1.12502366158068,-1.45156218022235,0.149196347842044
"Sockeye",1985,63,"Nushagak","BS",9.48261243312596,-0.350807897346672,-0.543757219462232,0.943891903366793
"Sockeye",1986,63,"Nushagak","BS",10.2466182330259,0.413197902553221,0.352076070479652,0.647419501015559
"Sockeye",1987,63,"Nushagak","BS",10.1990743428749,0.365654012402183,0.2963285885414,1.49059608241683
"Sockeye",1988,63,"Nushagak","BS",10.0568788301389,0.223458499666231,0.129597558481271,1.5654652613419
"Sockeye",1989,63,"Nushagak","BS",10.0541337891965,0.220713458723892,0.126378866870915,0.901433334168733
"Sockeye",1990,63,"Nushagak","BS",9.89736004294698,0.0639397124743578,-0.0574458382525747,0.457658181357478
"Sockeye",1991,63,"Nushagak","BS",10.175286536315,0.341866205842299,0.268436249224297,1.00720223308536
"Sockeye",1992,63,"Nushagak","BS",9.9680175681558,0.134597237683129,0.0254034847175111,0.455649807474708
"Sockeye",1993,63,"Nushagak","BS",9.97631838066944,0.142898050196789,0.0351365838435614,0.30619934260294
"Sockeye",1994,63,"Nushagak","BS",9.91524214048602,0.0818218100133631,-0.03647822482408,-0.279632906836185
"Sockeye",1995,63,"Nushagak","BS",11.4759923843787,1.64257205390604,1.79357597888377,1.34857758180003
"Sockeye",1996,63,"Nushagak","BS",10.2601491856766,0.426728855203959,0.367941758712316,1.43331842121999
"Sockeye",1997,63,"Nushagak","BS",8.9993724194473,-0.834047911025354,-1.11037921544977,0.277047452372241
"Sockeye",1998,63,"Nushagak","BS",9.59417676002253,-0.239243570450119,-0.412942717769986,1.65858679798331
"Sockeye",1999,63,"Nushagak","BS",10.2516633189734,0.418242988500751,0.357991674710678,1.62603640268681
"Sockeye",2000,63,"Nushagak","BS",10.9094539710969,1.07603364062425,1.12928263095999,2.17763533302553
"Sockeye",2001,63,"Nushagak","BS",10.7647703759758,0.931350045503154,0.959634205470378,1.08796853756187
"Sockeye",2002,63,"Nushagak","BS",10.7494909552347,0.916070624762024,0.941718354893423,1.78616178328879
"Sockeye",2003,63,"Nushagak","BS",11.5615860136961,1.72816568322352,1.8939385972822,1.23018683303632
"Sockeye",2004,63,"Nushagak","BS",10.0911569188612,0.25773658838856,0.169790254658535,1.21672595749001
"Sockeye",2005,63,"Nushagak","BS",10.1435456197879,0.310125289315287,0.231218508623519,0.248032046308995
"Sockeye",2006,63,"Nushagak","BS",9.36312932745587,-0.470291003016787,-0.683856867474011,0.813900460747295
"Sockeye",2007,63,"Nushagak","BS",9.81733110190305,-0.0160892285696134,-0.151283593876131,0.565733615728915
"Sockeye",2008,63,"Nushagak","BS",9.29945940490272,-0.53396092556993,-0.758512892596596,1.48283421878288
"Sockeye",2009,63,"Nushagak","BS",9.30039867010287,-0.533021660369788,-0.757411559289335,0.976255129932168
"Sockeye",2010,63,"Nushagak","BS",8.59722084900181,-1.23619948147085,-1.58192113889418,1.65493043115885
"Sockeye",2011,63,"Nushagak","BS",10.0916219687965,0.258201638323836,0.170335547918822,1.73563181196497
"Sockeye",2012,63,"Nushagak","BS",11.4401682109625,1.60674788048979,1.75157042456057,2.47036252349
"Sockeye",2013,63,"Nushagak","BS",11.0123123025063,1.17889197203364,1.24988893713788,2.59597712173374
"Sockeye",2014,63,"Nushagak","BS",12.5767270697909,2.74330673931826,3.08423996954349,2.06549396732019
"Sockeye",1963,62,"Egegik","BS",9.39089784824983,-0.679180285606494,-0.913025166978119,-0.00374496728123558
"Sockeye",1964,62,"Egegik","BS",10.3506673218382,0.280589187981854,0.235536520499695,0.824613501582987
"Sockeye",1965,62,"Egegik","BS",10.4997034457853,0.429625311928955,0.413888913158991,0.502821269251623
"Sockeye",1966,62,"Egegik","BS",9.98868531834079,-0.0813928155155505,-0.19764943947792,0.939715910595017
"Sockeye",1967,62,"Egegik","BS",9.27512570995458,-0.794952423901749,-1.05157035536191,0.940656690777345
"Sockeye",1968,62,"Egegik","BS",8.20173663098047,-1.86834150287586,-2.33610128262449,0.107412128205411
"Sockeye",1969,62,"Egegik","BS",8.38032814600845,-1.68974998784789,-2.12237978229084,0.998247378121791
"Sockeye",1970,62,"Egegik","BS",9.39370235123542,-0.676375782620916,-0.909669002013204,0.268144187750419
"Sockeye",1971,62,"Egegik","BS",10.1752787326831,0.105200598826707,0.0256479801075572,1.44918635481301
"Sockeye",1972,62,"Egegik","BS",8.76043558680283,-1.3096425470535,-1.66750300652778,1.67251937039628
"Sockeye",1973,62,"Egegik","BS",9.14188299043539,-0.928195143420934,-1.21102268947598,1.48490352630447
"Sockeye",1974,62,"Egegik","BS",10.7787254354787,0.708647301622443,0.747796144160613,0.649093787025538
"Sockeye",1975,62,"Egegik","BS",9.4018595353923,-0.668218598464021,-0.899907252490913,0.951632351131999
"Sockeye",1976,62,"Egegik","BS",10.202433772232,0.132355638375631,0.0581445732021783,2.17472181438142
"Sockeye",1977,62,"Egegik","BS",9.92348269111811,-0.146595442738221,-0.275677801091532,1.79476931458833
"Sockeye",1978,62,"Egegik","BS",10.7558398810405,0.685761747184206,0.720408868624362,2.40419095516103
"Sockeye",1979,62,"Egegik","BS",9.01140029432183,-1.05867783953448,-1.36717208759604,1.36464121710144
"Sockeye",1980,62,"Egegik","BS",10.0963268716566,0.0262487378002999,-0.0688341692266668,2.04778430484064
"Sockeye",1981,62,"Egegik","BS",10.9110733876796,0.840995253823273,0.906177705042823,2.05837434982802
"Sockeye",1982,62,"Egegik","BS",9.89526475337446,-0.174813380481853,-0.309446370611457,1.8277215541713
"Sockeye",1983,62,"Egegik","BS",9.01615289309907,-1.05392524075725,-1.361484625115,2.61346048151513
"Sockeye",1984,62,"Egegik","BS",10.1704596406036,0.100381506747257,0.0198809447066601,2.31222700715151
"Sockeye",1985,62,"Egegik","BS",10.4165993881856,0.346521254329258,0.314437806138368,1.76265900818326
"Sockeye",1986,62,"Egegik","BS",10.3663789574935,0.296300823637222,0.254338725881261,2.51208829197332
"Sockeye",1987,62,"Egegik","BS",10.3241753827715,0.254097248915126,0.203833463592416,3.00590307495448
"Sockeye",1988,62,"Egegik","BS",10.0950936740773,0.0250155402210218,-0.0703099439117625,2.49068758005006
"Sockeye",1989,62,"Egegik","BS",9.76876843397965,-0.301309699876676,-0.460825248625414,1.83873739018993
"Sockeye",1990,62,"Egegik","BS",10.4536634396047,0.383585305748395,0.358792571125391,1.99172791386424
"Sockeye",1991,62,"Egegik","BS",10.2537904584728,0.183712324616499,0.119603417055113,1.27252938663949
"Sockeye",1992,62,"Egegik","BS",10.0586107816866,-0.0114673521697031,-0.113969232523743,1.49412586322835
"Sockeye",1993,62,"Egegik","BS",10.0418510931046,-0.0282270407517631,-0.134025648912404,0.243906850317251
"Sockeye",1994,62,"Egegik","BS",11.6136207570536,1.54354262319723,1.7469202107243,1.43608453901445
"Sockeye",1995,62,"Egegik","BS",11.1837601860823,1.11368205222599,1.23250357593699,1.78154013257546
"Sockeye",1996,62,"Egegik","BS",9.70957600068737,-0.360502133168966,-0.531661176354942,1.35215637442189
"Sockeye",1997,62,"Egegik","BS",9.81651463326371,-0.253563500592612,-0.403687095423557,1.70327006249513
"Sockeye",1998,62,"Egegik","BS",10.4009075133009,0.33082937944458,0.295659248585529,0.134216839481371
"Sockeye",1999,62,"Egegik","BS",10.9194325472905,0.849354413434171,0.916181159760644,2.01810667547121
"Sockeye",2000,62,"Egegik","BS",10.9206258513183,0.850547717462029,0.917609193601716,2.45643335889391
"Sockeye",2001,62,"Egegik","BS",10.9649472824398,0.894869148583516,0.970648906909122,1.59735578710351
"Sockeye",2002,62,"Egegik","BS",11.2316849256283,1.16160679177198,1.28985538930429,1.63078074084935
"Sockeye",2003,62,"Egegik","BS",11.0161468576968,0.94606872384044,1.03191973513768,2.0333202558588
"Sockeye",2004,62,"Egegik","BS",10.2486785930767,0.178600459220316,0.113486018130507,2.39423118932721
"Sockeye",2005,62,"Egegik","BS",9.68916837793114,-0.380909755925197,-0.556083096696576,1.33863542405834
"Sockeye",2006,62,"Egegik","BS",10.0271898505586,-0.0428882832976948,-0.151570842776633,0.891715615066601
"Sockeye",2007,62,"Egegik","BS",9.59520728226894,-0.474870851587381,-0.668526884044317,1.50348431808938
"Sockeye",2008,62,"Egegik","BS",9.5562462597024,-0.513831874153908,-0.71515176538959,1.11247112361508
"Sockeye",2009,62,"Egegik","BS",9.00823714993764,-1.06184098391868,-1.37095744079973,1.36929546120982
"Sockeye",2010,62,"Egegik","BS",10.1719546969689,0.101876563112573,0.0216700873175438,2.36942786176494
"Sockeye",2011,62,"Egegik","BS",11.4285084739983,1.35843034014193,1.52539526952778,2.27639278171926
"Sockeye",2012,62,"Egegik","BS",11.3294508956713,1.25937276181494,1.40685249185915,2.04864640534872
"Sockeye",2013,62,"Egegik","BS",11.4081530944126,1.33807496055625,1.5010358688909,1.68755732152791
"Sockeye",2014,62,"Egegik","BS",12.2596161321683,2.18953799831191,2.51998661735895,1.43716658906798
"Sockeye",1963,61,"Ugashik","BS",8.98100628732751,-0.852414043145141,-1.18704691906816,-1.07325236996314
"Sockeye",1964,61,"Ugashik","BS",10.1576132544304,0.324192923957793,0.231773067448926,-0.542812935268232
"Sockeye",1965,61,"Ugashik","BS",10.1716179927922,0.338197662319558,0.24866078208021,-0.930666425217601
"Sockeye",1966,61,"Ugashik","BS",10.1285168301929,0.295096499720204,0.196686934697122,1.22089229701277
"Sockeye",1967,61,"Ugashik","BS",9.37923467998612,-0.454185650486537,-0.706840343295633,-0.0361434279845971
"Sockeye",1968,61,"Ugashik","BS",8.44885428608654,-1.38456604438611,-1.82874624291698,-0.452597878740864
"Sockeye",1969,61,"Ugashik","BS",7.95075247013819,-1.88266786033446,-2.42938590556326,-0.586171807869719
"Sockeye",1970,61,"Ugashik","BS",9.01125303380474,-0.822167296667918,-1.15057366195779,-0.725790170885675
"Sockeye",1971,61,"Ugashik","BS",9.77771302023557,-0.0557073102370916,-0.226332366420285,0.568996011733165
"Sockeye",1972,61,"Ugashik","BS",8.986114880897,-0.847305449575661,-1.18088668471462,1.24616566720692
"Sockeye",1973,61,"Ugashik","BS",8.8869438177661,-0.946476512706567,-1.30047282553165,0.964733964793574
"Sockeye",1974,61,"Ugashik","BS",10.5657619811165,0.732341650643802,0.723942149465717,2.50578391748
"Sockeye",1975,61,"Ugashik","BS",9.87384079589517,0.0404204654225078,-0.110415995721675,2.26278338861868
"Sockeye",1976,61,"Ugashik","BS",9.41826184740997,-0.415158483062678,-0.659779152340375,2.78999506924287
"Sockeye",1977,61,"Ugashik","BS",9.98943121076009,0.156010880287456,0.0289695386543451,2.65029064451235
"Sockeye",1978,61,"Ugashik","BS",9.66588490570366,-0.167535424768984,-0.361181103839405,2.6734293289462
"Sockeye",1979,61,"Ugashik","BS",9.78492456698647,-0.0484957634861841,-0.217636270825098,1.33417510039798
"Sockeye",1980,61,"Ugashik","BS",9.711697273199,-0.121723057273666,-0.305937930503396,0.882719925015945
"Sockeye",1981,61,"Ugashik","BS",10.7701622499823,0.936741919509622,0.970419685996335,1.79304294735727
"Sockeye",1982,61,"Ugashik","BS",9.45260838420584,-0.380811946266798,-0.618362133542986,0.688448041395677
"Sockeye",1983,61,"Ugashik","BS",8.69657034929501,-1.13684998117764,-1.5300360437696,0.580416141194314
"Sockeye",1984,61,"Ugashik","BS",9.89556672243794,0.0621463919653142,-0.084217630705671,1.47089035333522
"Sockeye",1985,61,"Ugashik","BS",10.2393105119278,0.405890181455154,0.33028829387691,1.03172030565551
"Sockeye",1986,61,"Ugashik","BS",10.1751907428126,0.341770412339901,0.252969008427172,1.95061738862954
"Sockeye",1987,61,"Ugashik","BS",10.0592912545324,0.225870924059712,0.113210775647093,2.34469207276932
"Sockeye",1988,61,"Ugashik","BS",10.0556191996085,0.222198869135845,0.108782801766911,2.13685075356515
"Sockeye",1989,61,"Ugashik","BS",9.63173719105776,-0.201683139414877,-0.402358371515092,1.05349420903073
"Sockeye",1990,61,"Ugashik","BS",10.021942165714,0.188521835241309,0.0681731078656165,1.638672112487
"Sockeye",1991,61,"Ugashik","BS",10.2111194861012,0.377699155628518,0.296293942320643,0.990185766879634
"Sockeye",1992,61,"Ugashik","BS",9.92528016322237,0.0918598327497166,-0.04838746410645,0.360949173469573
"Sockeye",1993,61,"Ugashik","BS",9.89273608894247,0.0593157584698136,-0.0876309704956007,-0.0403333879453438
"Sockeye",1994,61,"Ugashik","BS",10.5950652012267,0.761644870754011,0.759277648510095,0.37059914573102
"Sockeye",1995,61,"Ugashik","BS",11.4579013886549,1.62448105818224,1.79973488022924,1.47485100431908
"Sockeye",1996,61,"Ugashik","BS",10.2283246780186,0.394904347545928,0.317040946925239,0.670892226566008
"Sockeye",1997,61,"Ugashik","BS",9.37806902322498,-0.45535130724768,-0.708245958897418,1.52756958478971
"Sockeye",1998,61,"Ugashik","BS",9.97786693177517,0.144446601302527,0.0150246695415296,0.298946140112467
"Sockeye",1999,61,"Ugashik","BS",10.5102459413262,0.676825610853522,0.656997732996155,0.793277023895463
"Sockeye",2000,61,"Ugashik","BS",10.9063317640701,1.07291143359746,1.13462067540391,1.92014734795637
"Sockeye",2001,61,"Ugashik","BS",10.7604736718436,0.92705334137102,0.958736644259953,0.92468599048775
"Sockeye",2002,61,"Ugashik","BS",10.7943073791728,0.960887048700208,0.99953526395096,1.62508566282365
"Sockeye",2003,61,"Ugashik","BS",11.5617257930947,1.72830546262204,1.92493228618216,2.08754985303436
"Sockeye",2004,61,"Ugashik","BS",10.0787878921338,0.245367561661132,0.136720936535299,1.71551839596497
"Sockeye",2005,61,"Ugashik","BS",9.84400723328739,0.0105869028147273,-0.146391012086868,1.88472823793274
"Sockeye",2006,61,"Ugashik","BS",9.52889117579123,-0.304529154681428,-0.526375979836001,1.2212836595437
"Sockeye",2007,61,"Ugashik","BS",9.69945118657386,-0.1339691438988,-0.320704962270292,0.189202490467666
"Sockeye",2008,61,"Ugashik","BS",9.29816148939706,-0.535258841075592,-0.804603034147011,1.6686193436768
"Sockeye",2009,61,"Ugashik","BS",9.10198369851068,-0.731436631961976,-1.04116543637867,-0.327926379339236
"Sockeye",2010,61,"Ugashik","BS",9.1085730616928,-0.724847268779849,-1.03321960532155,0.933502500927137
"Sockeye",2011,61,"Ugashik","BS",10.455729520031,0.622309189558389,0.591258713689332,1.87952328645651
"Sockeye",2012,61,"Ugashik","BS",11.3967356706426,1.56331534016989,1.72597775858031,2.17756547760282
"Sockeye",2013,61,"Ugashik","BS",11.0263562137383,1.19293588326567,1.27935302258631,1.89765696865302
"Sockeye",2014,61,"Ugashik","BS",12.5756273137665,2.74220698329378,3.14755273813406,1.91085116289442
"Sockeye",1956,66,"Togiak","BS",9.08905361870063,-0.290069103500763,-0.286028919457393,0.717013435550742
"Sockeye",1957,66,"Togiak","BS",8.67057265561099,-0.708550066590388,-0.724287032657462,1.98764966538081
"Sockeye",1958,66,"Togiak","BS",8.78828992015934,-0.590832802042046,-0.601006523381391,1.32106671370045
"Sockeye",1959,66,"Togiak","BS",8.38692487844196,-0.992197843759436,-1.0213398274076,0.345227781695952
"Sockeye",1960,66,"Togiak","BS",8.50407846230748,-0.875044259893913,-0.898649638012926,1.20172225457416
"Sockeye",1961,66,"Togiak","BS",8.6902552058508,-0.688867516350594,-0.70367429733165,1.02346222634749
"Sockeye",1962,66,"Togiak","BS",8.44566687029129,-0.933455851910098,-0.959821725548346,1.00983846541748
"Sockeye",1963,66,"Togiak","BS",8.24430745976048,-1.13481526244089,-1.17069725661857,0.269009911999281
"Sockeye",1964,66,"Togiak","BS",9.10298775278408,-0.2761349694173,-0.271436266861181,0.511900622154092
"Sockeye",1965,66,"Togiak","BS",9.8900693304522,0.510946608250818,0.55284229677204,1.43596706669076
"Sockeye",1966,66,"Togiak","BS",9.475287507037,0.096164784835609,0.118458142287331,1.81792614137845
"Sockeye",1967,66,"Togiak","BS",9.07857745531577,-0.300545266885619,-0.297000179809897,0.801180256014017
"Sockeye",1968,66,"Togiak","BS",8.41702256594296,-0.962100156258419,-0.989819741909571,1.66034169229128
"Sockeye",1969,66,"Togiak","BS",7.24039776164885,-2.13872496055254,-2.22205110284702,0.617503735689435
"Sockeye",1970,66,"Togiak","BS",7.76293025716052,-1.61619246504087,-1.67482404650031,0.699269478192763
"Sockeye",1971,66,"Togiak","BS",8.70247411546309,-0.676648606738296,-0.690877929648609,1.02515664745568
"Sockeye",1972,66,"Togiak","BS",9.26907148000509,-0.110051242196299,-0.0975035259600805,1.35173756723634
"Sockeye",1973,66,"Togiak","BS",8.14369979740646,-1.23542292479492,-1.27605957453912,1.81016811829571
"Sockeye",1974,66,"Togiak","BS",8.58870569737148,-0.790417024829894,-0.810022972439724,1.91608810927493
"Sockeye",1975,66,"Togiak","BS",9.87316821098678,0.494045488785417,0.535142440909567,1.89392679046891
"Sockeye",1976,66,"Togiak","BS",9.03438764695201,-0.344735075249378,-0.343278371040368,1.73034961787322
"Sockeye",1977,66,"Togiak","BS",9.76359025428591,0.384467532084528,0.420385898108919,1.69355853970315
"Sockeye",1978,66,"Togiak","BS",8.47522506971621,-0.903897652485175,-0.928866623997445,0.800307816510628
"Sockeye",1979,66,"Togiak","BS",10.162757273264,0.783634551062602,0.838417302207846,1.07849241657172
"Sockeye",1980,66,"Togiak","BS",7.9728434664955,-1.40627925570588,-1.45499046941303,-0.546260189588164
"Sockeye",1981,66,"Togiak","BS",10.397311032983,1.01818831078154,1.0840559267691,0.115162544711403
"Sockeye",1982,66,"Togiak","BS",9.69553946163865,0.316416739437267,0.349119067314109,0.387254567210921
"Sockeye",1983,66,"Togiak","BS",8.15001721419339,-1.22910550800799,-1.26944360056291,1.76808668381611
"Sockeye",1984,66,"Togiak","BS",8.40281672494591,-0.976305997255481,-1.00469694211918,0.100883633389631
"Sockeye",1985,66,"Togiak","BS",9.89059687831174,0.511474156110362,0.553394776215405,0.82626516565998
"Sockeye",1986,66,"Togiak","BS",9.81681009591076,0.43768737370937,0.476120876357654,1.31834102953493
"Sockeye",1987,66,"Togiak","BS",9.58859218142892,0.209469459227536,0.237117525139877,1.16507689575382
"Sockeye",1988,66,"Togiak","BS",9.5664318399203,0.18730911771892,0.213909899670531,0.690288841310623
"Sockeye",1989,66,"Togiak","BS",9.7864552106529,0.407332488451513,0.444331438096722,1.66013212103568
"Sockeye",1990,66,"Togiak","BS",9.17186997185481,-0.207252750346573,-0.1992987169471,1.44403089044975
"Sockeye",1991,66,"Togiak","BS",9.78658364411918,0.407460921917801,0.444465941248769,0.999283360538721
"Sockeye",1992,66,"Togiak","BS",9.45895823799877,0.0798355157973888,0.101357162147658,0.272796102950776
"Sockeye",1993,66,"Togiak","BS",9.74271705771865,0.363594335517272,0.398526247250535,0.536796868603605
"Sockeye",1994,66,"Togiak","BS",9.48601822420712,0.106895502005734,0.129695986478717,0.378888099381926
"Sockeye",1995,66,"Togiak","BS",10.8816434201717,1.50252069797026,1.59127756142577,1.92003833057728
"Sockeye",1996,66,"Togiak","BS",9.8988639196497,0.519741197448326,0.56205251278668,1.78730092109514
"Sockeye",1997,66,"Togiak","BS",8.72797756890988,-0.651145153291509,-0.664169198849591,1.11095183727873
"Sockeye",1998,66,"Togiak","BS",9.27631554682619,-0.102807175375194,-0.089917109045261,1.52922204168388
"Sockeye",1999,66,"Togiak","BS",9.92027902315428,0.541156300952893,0.584479680767282,0.971134127028313
"Sockeye",2000,66,"Togiak","BS",10.6046597794695,1.22553705726811,1.30120384608829,0.69620287707339
"Sockeye",2001,66,"Togiak","BS",10.4092927311434,1.030170008942,1.09660387253458,0.742167136044088
"Sockeye",2002,66,"Togiak","BS",10.3276720140783,0.948549291876896,1.01112581113152,1.74992829712982
"Sockeye",2003,66,"Togiak","BS",11.0919312824392,1.71280856023776,1.81150349731019,1.45806967353988
"Sockeye",2004,66,"Togiak","BS",9.72370895899161,0.344586236790232,0.378619837596605,1.61385172893798
"Sockeye",2005,66,"Togiak","BS",9.65668995089749,0.277567228696105,0.308433552851361,1.60817634846724
"Sockeye",2006,66,"Togiak","BS",8.87633656402068,-0.502786158180706,-0.508798849877244,0.985882925215256
"Sockeye",2007,66,"Togiak","BS",9.28483443270633,-0.0942882894950466,-0.0809956259153335,1.19172998992565
"Sockeye",2008,66,"Togiak","BS",8.7759353734825,-0.603187348718882,-0.613944938252303,1.08646175618168
"Sockeye",2009,66,"Togiak","BS",8.74575090792086,-0.633371814280526,-0.645555902888144,0.445237454324818
"Sockeye",2010,66,"Togiak","BS",8.11825540002684,-1.26086732217454,-1.30270645831795,0.942346883663956
"Sockeye",2011,66,"Togiak","BS",9.61649082311922,0.237368100917835,0.266334639289504,1.34517668308576
"Sockeye",2012,66,"Togiak","BS",11.0909063597165,1.71178363751511,1.81043013737695,1.01742649317476
"Sockeye",2013,66,"Togiak","BS",10.6779863444866,1.29886362228516,1.37799577897469,2.11813698502346
"Sockeye",2014,66,"Togiak","BS",12.4436229419163,3.06450021971489,3.22707526415266,2.33877447188637
"Sockeye",2015,66,"Togiak","BS",10.8682836806258,1.48916095842441,1.57728644889586,1.18838416635025
"Sockeye",1981,69,"Goodnews","BS",10.1988004338679,1.20066629238992,0.753586373338553,0.432227792386261
"Sockeye",1982,69,"Goodnews","BS",9.27715648247765,0.279022340999596,-0.177780370942478,-0.117909954842629
"Sockeye",1983,69,"Goodnews","BS",7.74746845686934,-1.25066568460872,-1.72360569104282,0.319558221857178
"Sockeye",1984,69,"Goodnews","BS",8.00286801138178,-0.995266130096278,-1.46551182386315,0.0790009181348453
"Sockeye",1985,69,"Goodnews","BS",9.59796805469159,0.599833913213537,0.146415571633654,0.300170588059352
"Sockeye",1986,69,"Goodnews","BS",9.46655957478725,0.468425433309201,0.0136208107991773,0.295082730145046
"Sockeye",1987,69,"Goodnews","BS",9.21756245191196,0.219428310433904,-0.23800308291582,0.0705092789504905
"Sockeye",1988,69,"Goodnews","BS",9.10893442315741,0.110800281679357,-0.34777707245502,1.21266808330062
"Sockeye",1989,69,"Goodnews","BS",9.59123477286621,0.593100631388158,0.139611257708988,1.53251425377681
"Sockeye",1990,69,"Goodnews","BS",8.75474835008119,-0.243385791396864,-0.705699596932129,0.515342813670979
"Sockeye",1991,69,"Goodnews","BS",9.40819800189696,0.410063860418908,-0.0453564418068369,0.370612409383204
"Sockeye",1992,69,"Goodnews","BS",8.97134017753523,-0.0267939639428281,-0.486822855138908,0.973634277879624
"Sockeye",1993,69,"Goodnews","BS",9.44246593896382,0.444331797485772,-0.0107269984832559,0.833277815286787
"Sockeye",1994,69,"Goodnews","BS",8.9068194685246,-0.0913146729534514,-0.552024219070475,0.0724034601038824
"Sockeye",1995,69,"Goodnews","BS",10.3931550703632,1.39502092888519,0.949991335097869,0.511095557157596
"Sockeye",1996,69,"Goodnews","BS",9.50742709992079,0.50929295844273,0.0549194638994549,-0.153646586229002
"Sockeye",1997,69,"Goodnews","BS",8.5067462779357,-0.491387863542355,-0.956317942726788,-0.879466523645767
"Sockeye",1998,69,"Goodnews","BS",8.8998045520239,-0.0983295894541538,-0.559113138747978,0.483109090845745
"Sockeye",1999,69,"Goodnews","BS",9.53388539039039,0.535751248912332,0.0816568735214045,-0.0077879499430228
"Sockeye",2000,69,"Goodnews","BS",10.4430729947005,1.44493885322244,1.00043586370473,1.27309736584045
"Sockeye",2001,69,"Goodnews","BS",10.1413292320004,1.1431950905223,0.695508884637393,1.79311517588957
"Sockeye",2002,69,"Goodnews","BS",9.99188949459589,0.993755353117834,0.544492647312071,1.56275514889288
"Sockeye",2003,69,"Goodnews","BS",10.5620302185096,1.56389607703152,1.12064801513332,0.492642190648209
"Sockeye",2004,69,"Goodnews","BS",9.48977959720779,0.49164545572974,0.0370857905794128,-0.401145528090391
"Sockeye",2005,69,"Goodnews","BS",9.3840786166673,0.385944475189256,-0.0697302721363401,-0.612769897748631
"Sockeye",2006,69,"Goodnews","BS",8.51535694690733,-0.482777194570729,-0.947616436343453,-1.12712905664921
"Sockeye",2007,69,"Goodnews","BS",8.74601411199431,-0.252120029483737,-0.71452597601103,-0.230300294918597
"Sockeye",2008,69,"Goodnews","BS",8.40007152206366,-0.59806261941439,-1.06411805352189,-0.403042508929226
"Sockeye",2009,69,"Goodnews","BS",8.34509296267368,-0.653041178804374,-1.11967660385693,0.512160762914143
"Sockeye",2010,69,"Goodnews","BS",7.8069243192873,-1.19120982219076,-1.66352260480859,0.645733741116274
"Sockeye",2011,69,"Goodnews","BS",9.29234871905252,0.294214577574455,-0.162427865350998,1.79414253329261
"Sockeye",2012,69,"Goodnews","BS",10.8003483634109,1.80221422193281,1.3614802740387,1.88487478509031
"Sockeye",2013,69,"Goodnews","BS",10.8145627078438,1.81642856636579,1.37584457131061,0.503083327349159
"Sockeye",2014,69,"Goodnews","BS",12.1750707927492,3.17693665127117,2.75070520343958,1.24203778885073
"Sockeye",2015,69,"Goodnews","BS",11.4167198485621,2.41858570708408,1.98435410999997,-1.79342273967356
"Pink",1959,138,"Nisqually-Odd","WC",12.247164050738,-0.064094555976721,-0.0419298293354076,0.784358060613329
"Pink",1961,138,"Nisqually-Odd","WC",12.1647284825643,-0.146530124150458,-0.180067133835729,1.36573444715453
"Pink",1963,138,"Nisqually-Odd","WC",11.6598021586736,-0.65145644804114,-1.02617231511519,0.00631336205659203
"Pink",1965,138,"Nisqually-Odd","WC",12.0731655359268,-0.238093070787933,-0.333499188964539,1.47109496281236
"Pink",1967,138,"Nisqually-Odd","WC",11.9149852991104,-0.396273307604328,-0.59856185576133,-0.106154481559003
