"Stock.ID","Stock","BY","Species","Region","Sub.Region","S","R","UseFlag","R2","R3","R4","R5","R6","R7","Lat","Lon","Ocean.Region2"
328,"Outer CIn",2003,"Chum","Cook Inlet","Cook Inlet",40100,12449,1,0,0,1,0,0,0,59.38389,-150.7528,"GOA"
328,"Outer CIn",2004,"Chum","Cook Inlet","Cook Inlet",44200,135819,1,0,0,1,0,0,0,59.38389,-150.7528,"GOA"
328,"Outer CIn",2005,"Chum","Cook Inlet","Cook Inlet",34600,56926,1,0,0,1,0,0,0,59.38389,-150.7528,"GOA"
328,"Outer CIn",2006,"Chum","Cook Inlet","Cook Inlet",24800,42563,1,0,0,1,0,0,0,59.38389,-150.7528,"GOA"
329,"S CIn",1970,"Chum","Cook Inlet","Cook Inlet",900,3225,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1971,"Chum","Cook Inlet","Cook Inlet",1000,8428,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1972,"Chum","Cook Inlet","Cook Inlet",1500,1917,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1973,"Chum","Cook Inlet","Cook Inlet",2000,11934,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1974,"Chum","Cook Inlet","Cook Inlet",500,10325,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1975,"Chum","Cook Inlet","Cook Inlet",3000,10421,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1976,"Chum","Cook Inlet","Cook Inlet",400,5705,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1977,"Chum","Cook Inlet","Cook Inlet",5200,25720,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1978,"Chum","Cook Inlet","Cook Inlet",4800,20966,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1979,"Chum","Cook Inlet","Cook Inlet",2200,16181,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1980,"Chum","Cook Inlet","Cook Inlet",1100,11698,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1981,"Chum","Cook Inlet","Cook Inlet",4800,6009,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1982,"Chum","Cook Inlet","Cook Inlet",2500,6160,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1983,"Chum","Cook Inlet","Cook Inlet",1900,6530,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1984,"Chum","Cook Inlet","Cook Inlet",2100,10742,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1985,"Chum","Cook Inlet","Cook Inlet",500,4441,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1986,"Chum","Cook Inlet","Cook Inlet",600,5033,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1987,"Chum","Cook Inlet","Cook Inlet",1500,3034,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1988,"Chum","Cook Inlet","Cook Inlet",3000,3280,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1989,"Chum","Cook Inlet","Cook Inlet",1300,5288,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1990,"Chum","Cook Inlet","Cook Inlet",2600,7830,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1991,"Chum","Cook Inlet","Cook Inlet",1100,8330,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1992,"Chum","Cook Inlet","Cook Inlet",1400,7211,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1993,"Chum","Cook Inlet","Cook Inlet",2500,8358,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1994,"Chum","Cook Inlet","Cook Inlet",5200,9055,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1995,"Chum","Cook Inlet","Cook Inlet",3800,11224,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1996,"Chum","Cook Inlet","Cook Inlet",3700,16739,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1997,"Chum","Cook Inlet","Cook Inlet",4100,9780,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1998,"Chum","Cook Inlet","Cook Inlet",5100,10103,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",1999,"Chum","Cook Inlet","Cook Inlet",6600,8630,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",2000,"Chum","Cook Inlet","Cook Inlet",11400,2572,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",2001,"Chum","Cook Inlet","Cook Inlet",6000,2448,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",2002,"Chum","Cook Inlet","Cook Inlet",5300,4382,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",2003,"Chum","Cook Inlet","Cook Inlet",2900,3464,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",2004,"Chum","Cook Inlet","Cook Inlet",1200,3260,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",2005,"Chum","Cook Inlet","Cook Inlet",700,3274,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
329,"S CIn",2006,"Chum","Cook Inlet","Cook Inlet",2200,2903,1,0,0,1,0,0,0,59.52528,-151.48,"GOA"
327,"Kamishak",1971,"Chum","Cook Inlet","Cook Inlet",23000,30868,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1972,"Chum","Cook Inlet","Cook Inlet",16600,132348,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1973,"Chum","Cook Inlet","Cook Inlet",42000,127359,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1974,"Chum","Cook Inlet","Cook Inlet",25200,184269,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1975,"Chum","Cook Inlet","Cook Inlet",26000,93211,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1976,"Chum","Cook Inlet","Cook Inlet",83500,103421,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1977,"Chum","Cook Inlet","Cook Inlet",61700,158501,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1978,"Chum","Cook Inlet","Cook Inlet",135600,215746,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1979,"Chum","Cook Inlet","Cook Inlet",64500,274401,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1980,"Chum","Cook Inlet","Cook Inlet",67500,153895,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1981,"Chum","Cook Inlet","Cook Inlet",85000,41139,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1982,"Chum","Cook Inlet","Cook Inlet",106800,153570,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1983,"Chum","Cook Inlet","Cook Inlet",131500,212565,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1984,"Chum","Cook Inlet","Cook Inlet",83300,339479,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1985,"Chum","Cook Inlet","Cook Inlet",33000,112009,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1986,"Chum","Cook Inlet","Cook Inlet",91900,42497,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1987,"Chum","Cook Inlet","Cook Inlet",102000,58249,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1988,"Chum","Cook Inlet","Cook Inlet",118900,70551,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1989,"Chum","Cook Inlet","Cook Inlet",104200,67100,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1990,"Chum","Cook Inlet","Cook Inlet",38900,65414,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
327,"Kamishak",1991,"Chum","Cook Inlet","Cook Inlet",50400,80500,1,0,0,1,0,0,0,59.27,-154.1175,"GOA"
345,"N AKPen",1962,"Chum","AK Peninsula","AK Peninsula",34400,112200,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1963,"Chum","AK Peninsula","AK Peninsula",47400,95500,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1964,"Chum","AK Peninsula","AK Peninsula",44600,112900,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1965,"Chum","AK Peninsula","AK Peninsula",23500,67600,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1966,"Chum","AK Peninsula","AK Peninsula",85500,141610,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1967,"Chum","AK Peninsula","AK Peninsula",74400,69834,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1968,"Chum","AK Peninsula","AK Peninsula",88300,72329,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1969,"Chum","AK Peninsula","AK Peninsula",43500,91090,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1970,"Chum","AK Peninsula","AK Peninsula",106100,43036,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1971,"Chum","AK Peninsula","AK Peninsula",49400,22493,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1972,"Chum","AK Peninsula","AK Peninsula",47000,154994,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1973,"Chum","AK Peninsula","AK Peninsula",41400,331734,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1974,"Chum","AK Peninsula","AK Peninsula",23000,180054,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1975,"Chum","AK Peninsula","AK Peninsula",17600,150271,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1976,"Chum","AK Peninsula","AK Peninsula",127400,696885,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1977,"Chum","AK Peninsula","AK Peninsula",245500,627722,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1978,"Chum","AK Peninsula","AK Peninsula",146900,503514,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1979,"Chum","AK Peninsula","AK Peninsula",114900,377781,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1980,"Chum","AK Peninsula","AK Peninsula",364200,1023568,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1981,"Chum","AK Peninsula","AK Peninsula",276400,547389,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1982,"Chum","AK Peninsula","AK Peninsula",267500,235553,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1983,"Chum","AK Peninsula","AK Peninsula",199100,316846,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1984,"Chum","AK Peninsula","AK Peninsula",409300,358890,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1985,"Chum","AK Peninsula","AK Peninsula",123900,233550,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1986,"Chum","AK Peninsula","AK Peninsula",77900,211141,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1987,"Chum","AK Peninsula","AK Peninsula",161400,210038,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1988,"Chum","AK Peninsula","AK Peninsula",144100,373284,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1989,"Chum","AK Peninsula","AK Peninsula",102300,269963,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1990,"Chum","AK Peninsula","AK Peninsula",115600,274458,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1991,"Chum","AK Peninsula","AK Peninsula",81500,420388,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1992,"Chum","AK Peninsula","AK Peninsula",136400,496625,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1993,"Chum","AK Peninsula","AK Peninsula",183400,212169,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1994,"Chum","AK Peninsula","AK Peninsula",230800,417887,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1995,"Chum","AK Peninsula","AK Peninsula",347800,341720,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1996,"Chum","AK Peninsula","AK Peninsula",436400,401987,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1997,"Chum","AK Peninsula","AK Peninsula",161000,347197,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1998,"Chum","AK Peninsula","AK Peninsula",380400,292001,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",1999,"Chum","AK Peninsula","AK Peninsula",299500,236838,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2000,"Chum","AK Peninsula","AK Peninsula",338900,147830,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2001,"Chum","AK Peninsula","AK Peninsula",285900,112590,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2002,"Chum","AK Peninsula","AK Peninsula",262800,474913,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2003,"Chum","AK Peninsula","AK Peninsula",214660,328337,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2004,"Chum","AK Peninsula","AK Peninsula",139350,301761,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2005,"Chum","AK Peninsula","AK Peninsula",103675,205956,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2006,"Chum","AK Peninsula","AK Peninsula",382583,265303,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
345,"N AKPen",2007,"Chum","AK Peninsula","AK Peninsula",243334,161336,1,0,0,1,0,0,0,56.46,-159.68,"GOA"
344,"SE-SC AKPen",1962,"Chum","AK Peninsula","AK Peninsula",238600,576200,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1963,"Chum","AK Peninsula","AK Peninsula",263000,251500,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1964,"Chum","AK Peninsula","AK Peninsula",160800,313100,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1965,"Chum","AK Peninsula","AK Peninsula",203300,192000,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1966,"Chum","AK Peninsula","AK Peninsula",354800,657883,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1967,"Chum","AK Peninsula","AK Peninsula",132800,846192,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1968,"Chum","AK Peninsula","AK Peninsula",191700,296283,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1969,"Chum","AK Peninsula","AK Peninsula",96900,210772,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1970,"Chum","AK Peninsula","AK Peninsula",171700,226309,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1971,"Chum","AK Peninsula","AK Peninsula",199100,189619,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1972,"Chum","AK Peninsula","AK Peninsula",145000,332619,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1973,"Chum","AK Peninsula","AK Peninsula",130900,610441,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1974,"Chum","AK Peninsula","AK Peninsula",169800,727277,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1975,"Chum","AK Peninsula","AK Peninsula",160200,583101,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1976,"Chum","AK Peninsula","AK Peninsula",225300,916706,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1977,"Chum","AK Peninsula","AK Peninsula",500900,1199030,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1978,"Chum","AK Peninsula","AK Peninsula",386200,1124790,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1979,"Chum","AK Peninsula","AK Peninsula",302700,926195,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1980,"Chum","AK Peninsula","AK Peninsula",241600,1278872,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1981,"Chum","AK Peninsula","AK Peninsula",234500,823765,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1982,"Chum","AK Peninsula","AK Peninsula",203000,1220785,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1983,"Chum","AK Peninsula","AK Peninsula",328900,1082446,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1984,"Chum","AK Peninsula","AK Peninsula",446000,1098618,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1985,"Chum","AK Peninsula","AK Peninsula",284700,609867,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1986,"Chum","AK Peninsula","AK Peninsula",239600,771411,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1987,"Chum","AK Peninsula","AK Peninsula",329200,908773,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1988,"Chum","AK Peninsula","AK Peninsula",269100,786622,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1989,"Chum","AK Peninsula","AK Peninsula",189200,503157,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1990,"Chum","AK Peninsula","AK Peninsula",210900,902864,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1991,"Chum","AK Peninsula","AK Peninsula",345400,991094,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1992,"Chum","AK Peninsula","AK Peninsula",194100,594511,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1993,"Chum","AK Peninsula","AK Peninsula",172400,643420,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1994,"Chum","AK Peninsula","AK Peninsula",211700,683187,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1995,"Chum","AK Peninsula","AK Peninsula",324750,732481,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1996,"Chum","AK Peninsula","AK Peninsula",307400,702555,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1997,"Chum","AK Peninsula","AK Peninsula",542050,915237,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1998,"Chum","AK Peninsula","AK Peninsula",390325,542817,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",1999,"Chum","AK Peninsula","AK Peninsula",336050,423551,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2000,"Chum","AK Peninsula","AK Peninsula",264050,797625,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2001,"Chum","AK Peninsula","AK Peninsula",473800,874372,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2002,"Chum","AK Peninsula","AK Peninsula",333550,1090578,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2003,"Chum","AK Peninsula","AK Peninsula",297810,722410,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2004,"Chum","AK Peninsula","AK Peninsula",552000,699840,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2005,"Chum","AK Peninsula","AK Peninsula",648200,574052,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2006,"Chum","AK Peninsula","AK Peninsula",524900,550484,1,0,0,1,0,0,0,55.5,-161,"GOA"
344,"SE-SC AKPen",2007,"Chum","AK Peninsula","AK Peninsula",327451,715246,1,0,0,1,0,0,0,55.5,-161,"GOA"
343,"E-NW AKPen",1962,"Chum","AK Peninsula","AK Peninsula",68000,62900,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1963,"Chum","AK Peninsula","AK Peninsula",133500,42700,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1964,"Chum","AK Peninsula","AK Peninsula",95500,191500,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1965,"Chum","AK Peninsula","AK Peninsula",24000,99800,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1966,"Chum","AK Peninsula","AK Peninsula",54000,68132,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1967,"Chum","AK Peninsula","AK Peninsula",32800,90322,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1968,"Chum","AK Peninsula","AK Peninsula",142700,123684,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1969,"Chum","AK Peninsula","AK Peninsula",95300,164710,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1970,"Chum","AK Peninsula","AK Peninsula",58100,87302,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1971,"Chum","AK Peninsula","AK Peninsula",54100,77662,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1972,"Chum","AK Peninsula","AK Peninsula",65800,165794,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1973,"Chum","AK Peninsula","AK Peninsula",68100,401744,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1974,"Chum","AK Peninsula","AK Peninsula",76000,216416,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1975,"Chum","AK Peninsula","AK Peninsula",74300,195825,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1976,"Chum","AK Peninsula","AK Peninsula",127700,646716,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1977,"Chum","AK Peninsula","AK Peninsula",381400,531440,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1978,"Chum","AK Peninsula","AK Peninsula",134100,223850,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1979,"Chum","AK Peninsula","AK Peninsula",178000,328067,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1980,"Chum","AK Peninsula","AK Peninsula",364200,530192,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1981,"Chum","AK Peninsula","AK Peninsula",235000,321344,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1982,"Chum","AK Peninsula","AK Peninsula",166400,211518,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1983,"Chum","AK Peninsula","AK Peninsula",173300,434638,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1984,"Chum","AK Peninsula","AK Peninsula",427500,416572,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1985,"Chum","AK Peninsula","AK Peninsula",194700,105058,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1986,"Chum","AK Peninsula","AK Peninsula",142400,116483,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1987,"Chum","AK Peninsula","AK Peninsula",286000,223921,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1988,"Chum","AK Peninsula","AK Peninsula",304400,243871,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1989,"Chum","AK Peninsula","AK Peninsula",90600,196436,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1990,"Chum","AK Peninsula","AK Peninsula",92500,147510,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1991,"Chum","AK Peninsula","AK Peninsula",172400,97378,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1992,"Chum","AK Peninsula","AK Peninsula",182200,280196,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1993,"Chum","AK Peninsula","AK Peninsula",172900,204686,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1994,"Chum","AK Peninsula","AK Peninsula",140500,295042,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1995,"Chum","AK Peninsula","AK Peninsula",88300,310200,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1996,"Chum","AK Peninsula","AK Peninsula",278200,200431,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1997,"Chum","AK Peninsula","AK Peninsula",179500,415219,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1998,"Chum","AK Peninsula","AK Peninsula",281800,380793,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",1999,"Chum","AK Peninsula","AK Peninsula",310200,209068,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2000,"Chum","AK Peninsula","AK Peninsula",196800,257553,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2001,"Chum","AK Peninsula","AK Peninsula",340800,159175,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2002,"Chum","AK Peninsula","AK Peninsula",367000,159274,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2003,"Chum","AK Peninsula","AK Peninsula",199200,317810,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2004,"Chum","AK Peninsula","AK Peninsula",252200,196929,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2005,"Chum","AK Peninsula","AK Peninsula",131365,59595,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2006,"Chum","AK Peninsula","AK Peninsula",131860,239282,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
343,"E-NW AKPen",2007,"Chum","AK Peninsula","AK Peninsula",249500,269860,1,0,0,1,0,0,0,55.3158,-162.845,"GOA"
